ville,pays,latitude,longitude,timestamp_unix,timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Antananarivo,MG,-18.8792,47.5079,1776927600,2026-04-23 07:00:00,1,72.44,0.05,0.12,26.08,0.12,0.79,1.89,0.31
Antananarivo,MG,-18.8792,47.5079,1776931200,2026-04-23 08:00:00,1,68.06,0.04,0.09,26.98,0.12,0.69,1.64,0.29
Antananarivo,MG,-18.8792,47.5079,1776934800,2026-04-23 09:00:00,1,66.08,0.03,0.07,26.68,0.12,0.71,1.57,0.28
Antananarivo,MG,-18.8792,47.5079,1776938400,2026-04-23 10:00:00,1,62.3,0.02,0.06,29.46,0.08,0.56,1.17,0.21
Antananarivo,MG,-18.8792,47.5079,1776942000,2026-04-23 11:00:00,1,60.54,0.02,0.05,32.3,0.06,0.51,0.99,0.19
Antananarivo,MG,-18.8792,47.5079,1776945600,2026-04-23 12:00:00,1,60.13,0.02,0.06,33.18,0.06,0.51,0.98,0.19
Antananarivo,MG,-18.8792,47.5079,1776949200,2026-04-23 13:00:00,1,63.71,0.04,0.12,31.4,0.08,0.61,1.32,0.32
Antananarivo,MG,-18.8792,47.5079,1776952800,2026-04-23 14:00:00,1,70.39,0.05,0.26,28.34,0.11,0.84,1.91,0.51
Antananarivo,MG,-18.8792,47.5079,1776956400,2026-04-23 15:00:00,1,77.04,0.01,0.5,25.96,0.13,1.06,2.5,0.64
Antananarivo,MG,-18.8792,47.5079,1776960000,2026-04-23 16:00:00,1,81.97,0.0,0.62,23.88,0.14,1.27,3.07,0.69
Antananarivo,MG,-18.8792,47.5079,1776963600,2026-04-23 17:00:00,1,85.99,0.0,0.64,22.83,0.14,1.43,3.49,0.64
Antananarivo,MG,-18.8792,47.5079,1776967200,2026-04-23 18:00:00,1,86.97,0.0,0.59,22.42,0.13,1.47,3.61,0.47
Antananarivo,MG,-18.8792,47.5079,1776970800,2026-04-23 19:00:00,1,84.88,0.0,0.52,22.11,0.12,1.4,3.51,0.36
Antananarivo,MG,-18.8792,47.5079,1776974400,2026-04-23 20:00:00,1,84.82,0.0,0.5,21.69,0.12,1.38,3.44,0.31
Antananarivo,MG,-18.8792,47.5079,1776978000,2026-04-23 21:00:00,1,82.46,0.0,0.46,21.56,0.1,1.25,3.06,0.27
Antananarivo,MG,-18.8792,47.5079,1776981600,2026-04-23 22:00:00,1,82.4,0.0,0.48,19.94,0.08,1.21,2.86,0.26
Antananarivo,MG,-18.8792,47.5079,1776985200,2026-04-23 23:00:00,1,84.87,0.0,0.54,17.58,0.07,1.29,2.92,0.28
Antananarivo,MG,-18.8792,47.5079,1776988800,2026-04-24 00:00:00,1,86.43,0.0,0.58,15.94,0.07,1.35,2.94,0.32
Antananarivo,MG,-18.8792,47.5079,1776992400,2026-04-24 01:00:00,1,87.09,0.0,0.6,14.93,0.07,1.39,2.94,0.34
Antananarivo,MG,-18.8792,47.5079,1776996000,2026-04-24 02:00:00,1,87.21,0.0,0.6,14.71,0.07,1.41,2.91,0.31
Antananarivo,MG,-18.8792,47.5079,1776999600,2026-04-24 03:00:00,1,87.33,0.0,0.61,15.29,0.07,1.41,2.93,0.3
Antananarivo,MG,-18.8792,47.5079,1777003200,2026-04-24 04:00:00,1,87.92,0.03,0.59,17.01,0.09,1.41,3.23,0.34
Antananarivo,MG,-18.8792,47.5079,1777006800,2026-04-24 05:00:00,1,90.58,0.13,0.49,18.17,0.12,1.47,3.68,0.43
Antananarivo,MG,-18.8792,47.5079,1777010400,2026-04-24 06:00:00,1,88.98,0.13,0.39,21.03,0.13,1.44,3.66,0.51
Antananarivo,MG,-18.8792,47.5079,1777014000,2026-04-24 07:00:00,1,67.77,0.04,0.15,29.97,0.1,0.64,1.68,0.28
Antananarivo,MG,-18.8792,47.5079,1777017600,2026-04-24 08:00:00,1,63.42,0.03,0.11,31.13,0.1,0.53,1.27,0.25
Antananarivo,MG,-18.8792,47.5079,1777021200,2026-04-24 09:00:00,1,61.46,0.02,0.09,30.77,0.09,0.5,1.09,0.24
Antananarivo,MG,-18.8792,47.5079,1777024800,2026-04-24 10:00:00,1,59.33,0.01,0.07,32.85,0.07,0.5,0.81,0.19
Antananarivo,MG,-18.8792,47.5079,1777028400,2026-04-24 11:00:00,1,57.92,0.02,0.07,34.32,0.06,0.5,0.72,0.18
Antananarivo,MG,-18.8792,47.5079,1777032000,2026-04-24 12:00:00,1,57.6,0.02,0.07,34.42,0.06,0.5,0.75,0.19
Antananarivo,MG,-18.8792,47.5079,1777035600,2026-04-24 13:00:00,1,61.86,0.03,0.14,32.18,0.08,0.51,1.14,0.33
Antananarivo,MG,-18.8792,47.5079,1777039200,2026-04-24 14:00:00,1,69.26,0.04,0.32,28.87,0.11,0.7,1.76,0.52
Antananarivo,MG,-18.8792,47.5079,1777042800,2026-04-24 15:00:00,1,76.89,0.01,0.58,26.23,0.13,0.95,2.36,0.63
Antananarivo,MG,-18.8792,47.5079,1777046400,2026-04-24 16:00:00,1,83.31,0.0,0.72,23.97,0.14,1.17,2.85,0.68
Antananarivo,MG,-18.8792,47.5079,1777050000,2026-04-24 17:00:00,1,89.37,0.0,0.78,22.73,0.14,1.35,3.25,0.6
Antananarivo,MG,-18.8792,47.5079,1777053600,2026-04-24 18:00:00,1,93.0,0.0,0.76,22.17,0.13,1.49,3.51,0.44
Antananarivo,MG,-18.8792,47.5079,1777057200,2026-04-24 19:00:00,1,88.39,0.0,0.61,22.58,0.12,1.36,3.31,0.34
Antananarivo,MG,-18.8792,47.5079,1777060800,2026-04-24 20:00:00,1,87.01,0.0,0.55,22.74,0.11,1.33,3.3,0.32
Antananarivo,MG,-18.8792,47.5079,1777064400,2026-04-24 21:00:00,1,84.16,0.0,0.49,23.09,0.1,1.21,3.01,0.28
Antananarivo,MG,-18.8792,47.5079,1777068000,2026-04-24 22:00:00,1,80.97,0.0,0.44,23.53,0.08,1.07,2.65,0.25
Antananarivo,MG,-18.8792,47.5079,1777071600,2026-04-24 23:00:00,1,78.75,0.0,0.41,23.77,0.07,0.99,2.43,0.23
Antananarivo,MG,-18.8792,47.5079,1777075200,2026-04-25 00:00:00,1,76.74,0.0,0.38,24.14,0.06,0.92,2.27,0.23
Antananarivo,MG,-18.8792,47.5079,1777078800,2026-04-25 01:00:00,1,76.35,0.0,0.4,23.24,0.05,0.92,2.18,0.23
Antananarivo,MG,-18.8792,47.5079,1777082400,2026-04-25 02:00:00,1,77.6,0.0,0.44,21.76,0.05,0.98,2.13,0.24
Antananarivo,MG,-18.8792,47.5079,1777086000,2026-04-25 03:00:00,1,79.39,0.0,0.49,20.94,0.05,1.07,2.21,0.27
Antananarivo,MG,-18.8792,47.5079,1777089600,2026-04-25 04:00:00,1,83.19,0.02,0.54,20.72,0.07,1.23,2.75,0.31
Antananarivo,MG,-18.8792,47.5079,1777093200,2026-04-25 05:00:00,1,87.05,0.13,0.45,21.63,0.1,1.41,3.5,0.38
Antananarivo,MG,-18.8792,47.5079,1777096800,2026-04-25 06:00:00,1,88.37,0.14,0.34,24.76,0.11,1.6,4.0,0.51
Antananarivo,MG,-18.8792,47.5079,1777100400,2026-04-25 07:00:00,1,66.94,0.04,0.11,40.47,0.12,0.75,2.19,0.29
Antananarivo,MG,-18.8792,47.5079,1777104000,2026-04-25 08:00:00,1,64.03,0.02,0.07,43.37,0.12,0.71,2.0,0.27
Antananarivo,MG,-18.8792,47.5079,1777107600,2026-04-25 09:00:00,1,62.85,0.02,0.06,43.49,0.12,0.79,2.05,0.28
Antananarivo,MG,-18.8792,47.5079,1777111200,2026-04-25 10:00:00,1,60.91,0.02,0.05,46.51,0.09,0.73,1.75,0.24
Antananarivo,MG,-18.8792,47.5079,1777114800,2026-04-25 11:00:00,1,59.56,0.02,0.06,48.01,0.08,0.7,1.56,0.22
Antananarivo,MG,-18.8792,47.5079,1777118400,2026-04-25 12:00:00,1,59.24,0.02,0.06,47.86,0.08,0.72,1.55,0.23
Antananarivo,MG,-18.8792,47.5079,1777122000,2026-04-25 13:00:00,1,63.97,0.03,0.16,43.65,0.09,0.87,1.91,0.38
Antananarivo,MG,-18.8792,47.5079,1777125600,2026-04-25 14:00:00,1,72.2,0.04,0.37,38.31,0.11,1.15,2.52,0.59
Antananarivo,MG,-18.8792,47.5079,1777129200,2026-04-25 15:00:00,1,80.99,0.0,0.65,34.35,0.12,1.47,3.15,0.71
Antananarivo,MG,-18.8792,47.5079,1777132800,2026-04-25 16:00:00,1,88.35,0.0,0.81,30.63,0.13,1.75,3.75,0.65
Antananarivo,MG,-18.8792,47.5079,1777136400,2026-04-25 17:00:00,1,95.58,0.0,0.88,27.87,0.13,2.01,4.24,0.54
Antananarivo,MG,-18.8792,47.5079,1777140000,2026-04-25 18:00:00,1,100.04,0.0,0.89,26.02,0.12,2.18,4.46,0.44
Antananarivo,MG,-18.8792,47.5079,1777143600,2026-04-25 19:00:00,1,93.99,0.0,0.73,26.3,0.11,1.96,4.07,0.38
Antananarivo,MG,-18.8792,47.5079,1777147200,2026-04-25 20:00:00,1,94.76,0.0,0.71,25.12,0.1,1.99,4.15,0.34
Antananarivo,MG,-18.8792,47.5079,1777150800,2026-04-25 21:00:00,1,92.69,0.0,0.66,24.45,0.08,1.89,3.93,0.29
Antananarivo,MG,-18.8792,47.5079,1777154400,2026-04-25 22:00:00,1,92.28,0.0,0.66,22.49,0.06,1.87,3.85,0.29
Antananarivo,MG,-18.8792,47.5079,1777158000,2026-04-25 23:00:00,1,94.54,0.0,0.71,19.57,0.06,1.99,3.98,0.37
Antananarivo,MG,-18.8792,47.5079,1777161600,2026-04-26 00:00:00,1,96.19,0.0,0.75,17.51,0.06,2.09,4.02,0.49
Antananarivo,MG,-18.8792,47.5079,1777165200,2026-04-26 01:00:00,1,97.38,0.0,0.78,16.05,0.07,2.17,3.98,0.64
Antananarivo,MG,-18.8792,47.5079,1777168800,2026-04-26 02:00:00,1,98.66,0.0,0.8,15.08,0.07,2.23,4.02,0.67
Antananarivo,MG,-18.8792,47.5079,1777172400,2026-04-26 03:00:00,1,100.63,0.01,0.84,14.75,0.07,2.32,4.17,0.66
Antananarivo,MG,-18.8792,47.5079,1777176000,2026-04-26 04:00:00,1,105.09,0.05,0.86,15.21,0.1,2.46,4.74,0.61
Antananarivo,MG,-18.8792,47.5079,1777179600,2026-04-26 05:00:00,1,110.09,0.24,0.64,17.09,0.13,2.64,5.49,0.62
Antananarivo,MG,-18.8792,47.5079,1777183200,2026-04-26 06:00:00,1,112.32,0.22,0.49,22.49,0.14,3.0,6.08,0.76
Antananarivo,MG,-18.8792,47.5079,1777186800,2026-04-26 07:00:00,1,66.98,0.03,0.11,46.27,0.11,0.6,1.55,0.27
Antananarivo,MG,-18.8792,47.5079,1777190400,2026-04-26 08:00:00,1,62.14,0.02,0.07,47.18,0.1,0.51,1.22,0.24
Antananarivo,MG,-18.8792,47.5079,1777194000,2026-04-26 09:00:00,1,61.16,0.02,0.06,45.55,0.1,0.55,1.26,0.24
Antananarivo,MG,-18.8792,47.5079,1777197600,2026-04-26 10:00:00,1,61.43,0.02,0.07,44.97,0.11,0.65,1.31,0.27
Antananarivo,MG,-18.8792,47.5079,1777201200,2026-04-26 11:00:00,1,62.03,0.02,0.08,44.14,0.11,0.78,1.45,0.33
Antananarivo,MG,-18.8792,47.5079,1777204800,2026-04-26 12:00:00,1,62.86,0.03,0.1,43.89,0.12,0.87,1.58,0.41
Antananarivo,MG,-18.8792,47.5079,1777208400,2026-04-26 13:00:00,1,67.81,0.05,0.19,41.59,0.14,1.07,2.0,0.64
Antananarivo,MG,-18.8792,47.5079,1777212000,2026-04-26 14:00:00,1,76.2,0.05,0.41,37.69,0.16,1.36,2.67,0.92
Antananarivo,MG,-18.8792,47.5079,1777215600,2026-04-26 15:00:00,1,85.01,0.01,0.73,34.26,0.18,1.67,3.34,1.11
Antananarivo,MG,-18.8792,47.5079,1777219200,2026-04-26 16:00:00,1,94.56,0.0,0.96,30.59,0.2,2.05,4.23,1.29
Antananarivo,MG,-18.8792,47.5079,1777222800,2026-04-26 17:00:00,1,106.38,0.0,1.15,27.4,0.23,2.56,5.4,1.47
Antananarivo,MG,-18.8792,47.5079,1777226400,2026-04-26 18:00:00,1,116.78,0.0,1.28,24.7,0.23,3.06,6.45,1.52
Antananarivo,MG,-18.8792,47.5079,1777230000,2026-04-26 19:00:00,1,123.66,0.0,1.34,21.37,0.21,3.43,7.2,1.14
Antananarivo,MG,-18.8792,47.5079,1777233600,2026-04-26 20:00:00,1,128.14,0.0,1.37,18.74,0.18,3.65,7.58,0.91
Antananarivo,MG,-18.8792,47.5079,1777237200,2026-04-26 21:00:00,1,126.28,0.0,1.33,16.9,0.14,3.56,7.16,0.8
Antananarivo,MG,-18.8792,47.5079,1777240800,2026-04-26 22:00:00,1,124.18,0.0,1.27,15.46,0.12,3.45,6.71,0.79
Antananarivo,MG,-18.8792,47.5079,1777244400,2026-04-26 23:00:00,1,122.9,0.0,1.2,14.52,0.1,3.35,6.41,0.68
Antananarivo,MG,-18.8792,47.5079,1777248000,2026-04-27 00:00:00,1,120.3,0.0,1.12,14.37,0.09,3.15,6.0,0.57
Antananarivo,MG,-18.8792,47.5079,1777251600,2026-04-27 01:00:00,1,117.42,0.0,1.03,14.65,0.08,2.95,5.61,0.5
Antananarivo,MG,-18.8792,47.5079,1777255200,2026-04-27 02:00:00,1,116.11,0.0,0.99,14.34,0.08,2.86,5.39,0.45
Antananarivo,MG,-18.8792,47.5079,1777258800,2026-04-27 03:00:00,1,116.48,0.01,0.98,14.2,0.08,2.85,5.44,0.42
Antananarivo,MG,-18.8792,47.5079,1777262400,2026-04-27 04:00:00,1,121.29,0.06,0.99,14.38,0.12,2.98,6.16,0.46
Antananarivo,MG,-18.8792,47.5079,1777266000,2026-04-27 05:00:00,1,127.39,0.29,0.72,16.61,0.17,3.2,6.99,0.66
Antananarivo,MG,-18.8792,47.5079,1777269600,2026-04-27 06:00:00,1,128.34,0.24,0.55,22.6,0.2,3.51,7.43,0.96
Antananarivo,MG,-18.8792,47.5079,1777273200,2026-04-27 07:00:00,1,75.97,0.05,0.15,43.28,0.19,1.05,2.18,0.43
Antananarivo,MG,-18.8792,47.5079,1777276800,2026-04-27 08:00:00,1,68.7,0.03,0.1,47.77,0.15,0.93,1.72,0.36
Antananarivo,MG,-18.8792,47.5079,1777280400,2026-04-27 09:00:00,1,66.38,0.03,0.08,47.94,0.14,0.97,1.69,0.34
Antananarivo,MG,-18.8792,47.5079,1777284000,2026-04-27 10:00:00,1,63.71,0.02,0.07,49.82,0.12,0.92,1.49,0.28
Antananarivo,MG,-18.8792,47.5079,1777287600,2026-04-27 11:00:00,1,62.16,0.02,0.07,50.68,0.11,0.91,1.41,0.25
Antananarivo,MG,-18.8792,47.5079,1777291200,2026-04-27 12:00:00,1,61.69,0.02,0.08,50.03,0.1,0.93,1.41,0.25
Antananarivo,MG,-18.8792,47.5079,1777294800,2026-04-27 13:00:00,1,68.04,0.04,0.21,44.07,0.12,1.17,1.99,0.47
Antananarivo,MG,-18.8792,47.5079,1777298400,2026-04-27 14:00:00,1,79.68,0.06,0.49,36.87,0.16,1.64,3.04,0.78
Antananarivo,MG,-18.8792,47.5079,1777302000,2026-04-27 15:00:00,1,91.93,0.01,0.88,31.8,0.19,2.15,4.15,1.02
Antananarivo,MG,-18.8792,47.5079,1777305600,2026-04-27 16:00:00,1,106.83,0.0,1.22,27.09,0.24,2.86,5.79,1.3
Antananarivo,MG,-18.8792,47.5079,1777309200,2026-04-27 17:00:00,1,125.84,0.0,1.52,23.41,0.31,3.79,7.93,1.69
Antananarivo,MG,-18.8792,47.5079,1777312800,2026-04-27 18:00:00,1,142.76,0.0,1.76,21.02,0.38,4.69,9.7,2.03
Antananarivo,MG,-18.8792,47.5079,1777316400,2026-04-27 19:00:00,1,155.61,0.0,1.94,19.09,0.43,5.43,10.76,2.28
Antananarivo,MG,-18.8792,47.5079,1777320000,2026-04-27 20:00:00,1,164.16,0.0,2.03,17.1,0.37,5.94,11.19,1.96
Antananarivo,MG,-18.8792,47.5079,1777323600,2026-04-27 21:00:00,1,163.36,0.0,1.98,15.25,0.26,6.02,10.63,1.34
Antananarivo,MG,-18.8792,47.5079,1777327200,2026-04-27 22:00:00,1,158.01,0.0,1.82,13.57,0.16,5.84,9.68,0.75
Antananarivo,MG,-18.8792,47.5079,1777330800,2026-04-27 23:00:00,1,153.23,0.0,1.67,12.6,0.11,5.63,8.93,0.52
Antananarivo,MG,-18.8792,47.5079,1777334400,2026-04-28 00:00:00,1,147.6,0.0,1.53,12.3,0.09,5.34,8.24,0.4
Antananarivo,MG,-18.8792,47.5079,1777338000,2026-04-28 01:00:00,1,140.58,0.0,1.39,12.38,0.08,5.01,7.57,0.35
Antananarivo,MG,-18.8792,47.5079,1777341600,2026-04-28 02:00:00,1,135.54,0.01,1.27,12.12,0.07,4.75,7.06,0.33
Antananarivo,MG,-18.8792,47.5079,1777345200,2026-04-28 03:00:00,1,130.42,0.01,1.17,12.52,0.07,4.47,6.67,0.34
Antananarivo,MG,-18.8792,47.5079,1777348800,2026-04-28 04:00:00,1,126.29,0.06,1.05,13.9,0.11,4.13,6.66,0.45
Antananarivo,MG,-18.8792,47.5079,1777352400,2026-04-28 05:00:00,1,129.06,0.28,0.74,15.52,0.15,4.22,7.37,0.68
Antananarivo,MG,-18.8792,47.5079,1777356000,2026-04-28 06:00:00,1,128.31,0.24,0.54,21.02,0.19,4.52,7.93,0.91
Antananarivo,MG,-18.8792,47.5079,1777359600,2026-04-28 07:00:00,1,78.76,0.05,0.13,36.49,0.13,1.95,3.16,0.4
Antananarivo,MG,-18.8792,47.5079,1777363200,2026-04-28 08:00:00,1,71.78,0.03,0.08,39.41,0.11,1.67,2.65,0.35
Antananarivo,MG,-18.8792,47.5079,1777366800,2026-04-28 09:00:00,1,69.98,0.02,0.07,40.0,0.11,1.69,2.64,0.35
Antananarivo,MG,-18.8792,47.5079,1777370400,2026-04-28 10:00:00,1,70.79,0.03,0.08,40.75,0.12,1.81,2.78,0.37
Antananarivo,MG,-18.8792,47.5079,1777374000,2026-04-28 11:00:00,1,71.88,0.03,0.11,41.11,0.13,1.98,3.0,0.42
Antananarivo,MG,-18.8792,47.5079,1777377600,2026-04-28 12:00:00,1,73.03,0.03,0.13,41.06,0.14,2.11,3.19,0.48
Antananarivo,MG,-18.8792,47.5079,1777381200,2026-04-28 13:00:00,1,79.64,0.05,0.27,37.75,0.16,2.48,3.89,0.69
Antananarivo,MG,-18.8792,47.5079,1777384800,2026-04-28 14:00:00,1,90.67,0.06,0.55,32.92,0.19,3.05,4.99,0.93
Antananarivo,MG,-18.8792,47.5079,1777388400,2026-04-28 15:00:00,1,101.71,0.01,0.92,29.17,0.21,3.6,6.04,1.11
Antananarivo,MG,-18.8792,47.5079,1777392000,2026-04-28 16:00:00,1,115.88,0.0,1.25,25.24,0.25,4.28,7.57,1.39
Antananarivo,MG,-18.8792,47.5079,1777395600,2026-04-28 17:00:00,1,135.37,0.0,1.57,22.07,0.32,5.23,9.77,1.88
Antananarivo,MG,-18.8792,47.5079,1777399200,2026-04-28 18:00:00,1,152.85,0.0,1.83,20.06,0.38,6.18,11.8,2.33
Antananarivo,MG,-18.8792,47.5079,1777402800,2026-04-28 19:00:00,1,166.58,0.0,2.05,18.65,0.43,6.98,13.44,2.6
Antananarivo,MG,-18.8792,47.5079,1777406400,2026-04-28 20:00:00,1,174.69,0.0,2.17,17.48,0.4,7.49,14.28,2.46
Antananarivo,MG,-18.8792,47.5079,1777410000,2026-04-28 21:00:00,1,172.54,0.0,2.13,16.69,0.32,7.48,13.7,2.06
Antananarivo,MG,-18.8792,47.5079,1777413600,2026-04-28 22:00:00,1,164.61,0.0,1.94,16.12,0.24,7.12,12.33,1.69
Antananarivo,MG,-18.8792,47.5079,1777417200,2026-04-28 23:00:00,1,157.73,0.0,1.76,15.26,0.19,6.79,11.35,1.35
Antananarivo,MG,-18.8792,47.5079,1777420800,2026-04-29 00:00:00,1,151.06,0.0,1.6,14.49,0.14,6.41,10.46,0.9
Antananarivo,MG,-18.8792,47.5079,1777424400,2026-04-29 01:00:00,1,143.73,0.0,1.43,13.83,0.1,6.03,9.59,0.49
Antananarivo,MG,-18.8792,47.5079,1777428000,2026-04-29 02:00:00,1,139.51,0.0,1.33,13.39,0.08,5.77,8.94,0.41
Antananarivo,MG,-18.8792,47.5079,1777431600,2026-04-29 03:00:00,1,136.34,0.01,1.26,13.54,0.09,5.55,8.49,0.46
Antananarivo,MG,-18.8792,47.5079,1777435200,2026-04-29 04:00:00,1,132.33,0.06,1.13,14.41,0.13,5.1,8.24,0.7
Antananarivo,MG,-18.8792,47.5079,1777438800,2026-04-29 05:00:00,1,136.33,0.29,0.8,15.74,0.18,5.17,8.84,1.02
Antananarivo,MG,-18.8792,47.5079,1777442400,2026-04-29 06:00:00,1,140.67,0.27,0.62,20.87,0.22,5.77,9.78,1.23
Antananarivo,MG,-18.8792,47.5079,1777446000,2026-04-29 07:00:00,1,91.25,0.08,0.2,34.2,0.17,3.0,4.78,0.63
Antananarivo,MG,-18.8792,47.5079,1777449600,2026-04-29 08:00:00,1,83.52,0.05,0.13,36.65,0.14,2.73,4.25,0.54
Antananarivo,MG,-18.8792,47.5079,1777453200,2026-04-29 09:00:00,1,79.41,0.04,0.11,37.5,0.14,2.64,4.01,0.49
Antananarivo,MG,-18.8792,47.5079,1777456800,2026-04-29 10:00:00,1,76.55,0.03,0.1,39.92,0.14,2.59,3.77,0.45
Antananarivo,MG,-18.8792,47.5079,1777460400,2026-04-29 11:00:00,1,76.56,0.03,0.12,41.49,0.14,2.68,3.87,0.52
Antananarivo,MG,-18.8792,47.5079,1777464000,2026-04-29 12:00:00,1,76.57,0.03,0.14,42.36,0.15,2.71,3.93,0.6
Antananarivo,MG,-18.8792,47.5079,1777467600,2026-04-29 13:00:00,1,82.77,0.05,0.28,39.83,0.17,3.01,4.53,0.82
Antananarivo,MG,-18.8792,47.5079,1777471200,2026-04-29 14:00:00,1,93.36,0.05,0.57,35.44,0.21,3.55,5.59,1.1
Antananarivo,MG,-18.8792,47.5079,1777474800,2026-04-29 15:00:00,1,104.11,0.01,0.95,31.37,0.23,4.05,6.62,1.3
Antananarivo,MG,-18.8792,47.5079,1777478400,2026-04-29 16:00:00,1,116.02,0.0,1.23,26.65,0.24,4.62,7.96,1.41
Antananarivo,MG,-18.8792,47.5079,1777482000,2026-04-29 17:00:00,1,131.87,0.0,1.48,22.63,0.26,5.4,9.71,1.43
Antananarivo,MG,-18.8792,47.5079,1777485600,2026-04-29 18:00:00,1,145.37,0.0,1.64,19.42,0.26,6.15,11.24,1.39
Antananarivo,MG,-18.8792,47.5079,1777489200,2026-04-29 19:00:00,1,153.5,0.0,1.73,16.83,0.25,6.6,11.98,1.29
Antananarivo,MG,-18.8792,47.5079,1777492800,2026-04-29 20:00:00,1,155.83,0.0,1.72,15.02,0.21,6.7,11.77,0.91
Antananarivo,MG,-18.8792,47.5079,1777496400,2026-04-29 21:00:00,1,146.66,0.0,1.54,14.64,0.14,6.17,10.28,0.53
Antananarivo,MG,-18.8792,47.5079,1777500000,2026-04-29 22:00:00,1,125.61,0.0,1.16,16.72,0.1,4.93,7.94,0.35
Antananarivo,MG,-18.8792,47.5079,1777503600,2026-04-29 23:00:00,1,116.69,0.0,0.99,16.5,0.08,4.36,6.93,0.31
Antananarivo,MG,-18.8792,47.5079,1777507200,2026-04-30 00:00:00,1,108.48,0.0,0.84,16.44,0.08,3.78,6.01,0.33
Antananarivo,MG,-18.8792,47.5079,1777510800,2026-04-30 01:00:00,1,96.93,0.0,0.64,17.47,0.08,2.98,4.79,0.33
Antananarivo,MG,-18.8792,47.5079,1777514400,2026-04-30 02:00:00,1,91.2,0.0,0.56,17.54,0.07,2.51,3.96,0.29
Antananarivo,MG,-18.8792,47.5079,1777518000,2026-04-30 03:00:00,1,87.38,0.0,0.51,17.76,0.07,2.12,3.32,0.26
Antananarivo,MG,-18.8792,47.5079,1777521600,2026-04-30 04:00:00,1,84.55,0.01,0.48,18.24,0.09,1.72,2.93,0.27
Antananarivo,MG,-18.8792,47.5079,1777525200,2026-04-30 05:00:00,1,84.1,0.05,0.44,18.09,0.11,1.44,2.83,0.31
Antananarivo,MG,-18.8792,47.5079,1777528800,2026-04-30 06:00:00,1,82.36,0.08,0.36,19.07,0.12,1.25,2.66,0.37
Antananarivo,MG,-18.8792,47.5079,1777532400,2026-04-30 07:00:00,1,73.04,0.05,0.21,25.41,0.11,0.84,1.75,0.29
Antananarivo,MG,-18.8792,47.5079,1777536000,2026-04-30 08:00:00,1,69.49,0.04,0.14,28.09,0.1,0.73,1.44,0.26
Antananarivo,MG,-18.8792,47.5079,1777539600,2026-04-30 09:00:00,1,67.58,0.03,0.11,29.58,0.1,0.68,1.27,0.24
Antananarivo,MG,-18.8792,47.5079,1777543200,2026-04-30 10:00:00,1,66.27,0.03,0.09,31.95,0.09,0.61,1.09,0.22
Antananarivo,MG,-18.8792,47.5079,1777546800,2026-04-30 11:00:00,1,65.75,0.02,0.09,32.34,0.09,0.6,1.06,0.22
Antananarivo,MG,-18.8792,47.5079,1777550400,2026-04-30 12:00:00,1,65.93,0.03,0.1,32.06,0.09,0.6,1.08,0.23
Antananarivo,MG,-18.8792,47.5079,1777554000,2026-04-30 13:00:00,1,70.04,0.04,0.17,30.79,0.11,0.7,1.41,0.36
Antananarivo,MG,-18.8792,47.5079,1777557600,2026-04-30 14:00:00,1,76.68,0.04,0.35,28.49,0.13,0.92,1.99,0.51
Antananarivo,MG,-18.8792,47.5079,1777561200,2026-04-30 15:00:00,1,83.59,0.0,0.59,26.27,0.14,1.15,2.56,0.61
Antananarivo,MG,-18.8792,47.5079,1777564800,2026-04-30 16:00:00,1,88.98,0.0,0.72,24.51,0.15,1.38,3.07,0.67
Antananarivo,MG,-18.8792,47.5079,1777568400,2026-04-30 17:00:00,1,94.21,0.0,0.78,23.66,0.15,1.59,3.5,0.6
Antananarivo,MG,-18.8792,47.5079,1777572000,2026-04-30 18:00:00,1,96.84,0.0,0.77,23.28,0.14,1.7,3.68,0.43
Antananarivo,MG,-18.8792,47.5079,1777575600,2026-04-30 19:00:00,1,95.88,0.0,0.71,22.91,0.13,1.64,3.57,0.35
Antananarivo,MG,-18.8792,47.5079,1777579200,2026-04-30 20:00:00,1,94.6,0.0,0.66,22.73,0.12,1.54,3.4,0.31
Antananarivo,MG,-18.8792,47.5079,1777582800,2026-04-30 21:00:00,1,90.72,0.0,0.59,23.07,0.1,1.36,2.96,0.26
Antananarivo,MG,-18.8792,47.5079,1777586400,2026-04-30 22:00:00,1,86.66,0.0,0.52,23.69,0.08,1.21,2.59,0.24
Antananarivo,MG,-18.8792,47.5079,1777590000,2026-04-30 23:00:00,1,83.78,0.0,0.48,23.9,0.08,1.13,2.38,0.24
Antananarivo,MG,-18.8792,47.5079,1777593600,2026-05-01 00:00:00,1,80.88,0.0,0.45,24.21,0.07,1.06,2.21,0.26
Antananarivo,MG,-18.8792,47.5079,1777597200,2026-05-01 01:00:00,1,74.87,0.0,0.37,27.07,0.08,0.87,1.75,0.22
Antananarivo,MG,-18.8792,47.5079,1777600800,2026-05-01 02:00:00,1,71.85,0.0,0.33,28.9,0.07,0.77,1.55,0.2
Antananarivo,MG,-18.8792,47.5079,1777604400,2026-05-01 03:00:00,1,70.44,0.0,0.32,30.18,0.07,0.71,1.46,0.19
Antananarivo,MG,-18.8792,47.5079,1777608000,2026-05-01 04:00:00,1,70.83,0.0,0.34,31.07,0.09,0.72,1.56,0.22
